ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,GPS NMEA,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-1.2067,8.418,1.1013,-0.7429,9.0492,3.7053,-0.6789,0.6005,0.6683,0.0648,0.11,-0.0269,2,21.88,-34.37,-13.87,270.84,-66.37,3.22,5,45.792,48.163666,11.557442,582.65,NaN,0,4.9,262.28,14 / 20,"$GNGSA,A,3,5,7,8,13,15,21,28,30,210,214,65,74,75,76,,,,,,,1.430,0.830,1.165*13::$GPGSV,6,3,21,30,69,61,37*70::$GPGSA,A,3,5,7,8,13,15,21,28,30,,,,,,,,,,,,,1.430,0.830,1.165*0A::$BDGSV,6,6,21,205,17,125,,207,8,39,12,210,32,51,19,214,33,155,30*53::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.430,0.830,1.165*20::$GLGSA,A,3,65,74,75,76,,,,,,,,,,,,,,,,,1.430,0.830,1.165*23::$GPRMC,164850.00,A,4809.8200,N,01133.4267,E,1.919,284.887,121118,,E,A*1E::$GPGGA,164850.00,4809.8200,N,01133.4267,E,1,14,0.830,583.767,M,,M,0,*42::$GLGSV,6,5,21,75,86,80,34,76,42,216,33,82,6,324,34,83,8,11,*69::$BDGSA,A,3,210,214,,,,,,,,,,,,,,,,,,,1.430,0.830,1.165*29",74514,2018-11-12 17:48:48:470
-0.2298,6.8953,3.1795,-0.7696,9.1194,3.5233,-0.3188,-2.7058,-0.9049,-0.0269,0.1454,0.3519,2,18.81,-36.75,-5.5,257.49,-68.74,17.33,5,44.42,48.163666,11.557442,582.65,NaN,0,4.9,262.28,16 / 20,"$GNGSA,A,3,5,7,8,13,15,21,28,30,207,210,214,65,72,74,75,76,,,,,1.239,0.722,1.006*24::$GPGSV,6,3,21,30,69,61,37*70::$GPGSA,A,3,5,7,8,13,15,21,28,30,,,,,,,,,,,,,1.239,0.722,1.006*0D::$BDGSV,6,6,21,205,17,125,,207,8,39,12,210,32,51,19,214,33,155,30*53::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.430,0.830,1.165*20::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.239,0.722,1.006*21::$GPRMC,164850.00,A,4809.8200,N,01133.4267,E,1.919,284.887,121118,,E,A*1E::$GPGGA,164851.00,4809.8198,N,01133.4260,E,1,16,0.722,583.432,M,,M,0,*4B::$GLGSV,6,5,21,75,86,80,34,76,42,216,33,82,6,324,34,83,8,11,*69::$BDGSA,A,3,210,214,,,,,,,,,,,,,,,,,,,1.430,0.830,1.165*29",75014,2018-11-12 17:48:48:970
0.0479,9.0692,4.6926,0.0366,8.9411,4.028,0.2477,-1.2723,0.1594,-0.0061,0.7831,-0.3836,0,13.56,-38.62,-6.56,235.77,-65.9,0.06,5,44.886,48.163666,11.557442,582.65,NaN,0,4.9,262.28,16 / 20,"$GNGSA,A,3,5,7,8,13,15,21,28,30,207,210,214,65,72,74,75,76,,,,,1.239,0.722,1.006*24::$GPGSV,6,3,21,30,69,61,37*70::$GPGSA,A,3,5,7,8,13,15,21,28,30,,,,,,,,,,,,,1.239,0.722,1.006*0D::$BDGSV,6,6,21,205,17,125,27,207,8,39,12,210,32,51,19,214,33,155,32*54::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.239,0.722,1.006*27::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.239,0.722,1.006*21::$GPRMC,164851.00,A,4809.8198,N,01133.4260,E,1.938,282.263,121118,,E,A*1F::$GPGGA,164851.00,4809.8198,N,01133.4260,E,1,16,0.722,583.432,M,,M,0,*4B::$GLGSV,6,5,21,75,86,80,34,76,42,216,32,82,6,324,30,83,8,11,*6C::$BDGSA,A,3,207,210,214,,,,,,,,,,,,,,,,,,1.239,0.722,1.006*1B",75514,2018-11-12 17:48:49:470
-2.1069,10.2472,3.7828,-0.9849,9.2779,3.0199,-1.1529,3.7354,1.4714,-0.0965,1.2828,0.1295,0,13.44,-39.19,-0.25,228.47,-69.6,10.82,5,44.544,48.163666,11.557442,582.65,NaN,0,4.9,262.28,16 / 20,"$GNGSA,A,3,5,7,8,13,15,21,28,30,207,210,214,65,72,74,75,76,,,,,1.239,0.722,1.006*24::$GPGSV,6,1,21,4,5,,,5,59,239,38,7,35,60,23,8,9,51,15*41::$GPGSA,A,3,5,7,8,13,15,21,28,30,,,,,,,,,,,,,1.239,0.722,1.006*0D::$BDGSV,6,6,21,205,17,125,27,207,8,39,12,210,32,51,19,214,33,155,32*54::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.239,0.722,1.006*27::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.239,0.722,1.006*21::$GPRMC,164851.00,A,4809.8198,N,01133.4260,E,1.938,282.263,121118,,E,A*1F::$GPGGA,164852.00,4809.8194,N,01133.4252,E,1,16,0.722,582.904,M,,M,0,*4C::$GLGSV,6,5,21,75,86,80,34,76,42,216,32,82,6,324,30,83,8,11,*6C::$BDGSA,A,3,207,210,214,,,,,,,,,,,,,,,,,,1.239,0.722,1.006*1B",76015,2018-11-12 17:48:49:971
-1.0822,9.0788,2.8922,-0.8184,9.2474,3.1598,-0.4099,0.8958,-1.3515,0.1014,0.1405,0.0538,0,7.56,-39.94,3.38,211.11,-70,17.29,5,44.216,48.163666,11.557442,582.65,NaN,0,4.9,262.28,16 / 20,"$GNGSA,A,3,5,7,8,13,15,21,28,30,207,210,214,65,72,74,75,76,,,,,1.239,0.722,1.006*24::$GPGSV,6,3,21,30,69,61,37*70::$GPGSA,A,3,5,7,8,13,15,21,28,30,,,,,,,,,,,,,1.239,0.722,1.006*0D::$BDGSV,6,6,21,205,17,125,23,207,8,39,11,210,32,51,19,214,33,155,31*50::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.239,0.722,1.006*27::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.239,0.722,1.006*21::$GPRMC,164852.00,A,4809.8194,N,01133.4252,E,2.939,243.282,121118,,E,A*11::$GPGGA,164852.00,4809.8194,N,01133.4252,E,1,16,0.722,582.904,M,,M,0,*4C::$GLGSV,6,5,21,75,86,79,33,76,42,216,31,82,6,324,27,83,8,11,*68::$BDGSA,A,3,207,210,214,,,,,,,,,,,,,,,,,,1.239,0.722,1.006*1B",76514,2018-11-12 17:48:50:470
-0.8906,9.7396,3.1412,-0.7679,9.2819,3.0701,0.1742,-0.7211,-0.8141,-0.0635,0.4386,-0.1051,0,5.81,-39.94,2.56,202.5,-71.61,4.53,5,46.432,48.163666,11.557442,582.65,NaN,0,4.9,262.28,16 / 20,"$GNGSA,A,3,5,7,8,13,15,21,28,30,207,210,214,65,72,74,75,76,,,,,1.239,0.722,1.006*24::$GPGSV,6,3,21,30,69,61,37*70::$GPGSA,A,3,5,7,8,13,15,21,28,30,,,,,,,,,,,,,1.239,0.722,1.006*0D::$BDGSV,6,6,21,205,17,125,23,207,8,39,11,210,32,51,19,214,33,155,31*50::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.239,0.722,1.006*27::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.239,0.722,1.006*21::$GPRMC,164852.00,A,4809.8194,N,01133.4252,E,2.939,243.282,121118,,E,A*11::$GPGGA,164853.00,4809.8188,N,01133.4246,E,1,16,0.722,582.290,M,,M,0,*43::$GLGSV,6,5,21,75,86,79,33,76,42,216,31,82,6,324,27,83,8,11,*68::$BDGSA,A,3,207,210,214,,,,,,,,,,,,,,,,,,1.239,0.722,1.006*1B",77015,2018-11-12 17:48:50:971
-1.3024,7.5082,3.0358,-1.0191,9.1758,3.3067,0.0029,-1.8813,-1.9253,0.0916,0.1491,0.3543,0,-2.5,-40.19,3.81,177.7,-69.34,17.13,5,44.213,48.163666,11.557442,582.65,NaN,0,4.9,262.28,16 / 20,"$GNGSA,A,3,5,7,8,13,15,21,28,30,207,210,214,65,72,74,75,76,,,,,1.239,0.722,1.006*24::$GPGSV,6,3,21,30,69,61,37*70::$GPGSA,A,3,5,7,8,13,15,21,28,30,,,,,,,,,,,,,1.239,0.722,1.006*0D::$BDGSV,6,6,21,205,17,125,18,207,8,39,11,210,32,51,18,214,33,155,27*5E::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.239,0.722,1.006*27::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.239,0.722,1.006*21::$GPRMC,164853.00,A,4809.8188,N,01133.4246,E,1.532,220.027,121118,,E,A*14::$GPGGA,164853.00,4809.8188,N,01133.4246,E,1,16,0.722,582.290,M,,M,0,*43::$GLGSV,6,5,21,75,86,79,34,76,42,216,33,82,6,324,28,83,8,11,*62::$BDGSA,A,3,207,210,214,,,,,,,,,,,,,,,,,,1.239,0.722,1.006*1B",77514,2018-11-12 17:48:51:470
-0.2203,6.924,3.2465,-0.2273,9.0866,3.6813,2.094,-0.4924,-2.471,0.7868,-0.573,0.1112,0,-2.69,-39.75,4.38,171.73,-67.91,3.53,5,46.326,48.163666,11.557442,582.65,NaN,0,4.9,262.28,16 / 20,"$GNGSA,A,3,5,7,8,13,15,21,28,30,207,210,214,65,72,74,75,76,,,,,1.239,0.722,1.006*24::$GPGSV,6,3,21,30,69,61,38*7F::$GPGSA,A,3,5,7,8,13,15,21,28,30,,,,,,,,,,,,,1.239,0.722,1.006*0D::$BDGSV,6,6,21,205,17,125,18,207,8,39,11,210,32,51,18,214,33,155,27*5E::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.239,0.722,1.006*27::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.239,0.722,1.006*21::$GPRMC,164853.00,A,4809.8188,N,01133.4246,E,1.532,220.027,121118,,E,A*14::$GPGGA,164854.00,4809.8181,N,01133.4244,E,1,16,0.722,581.876,M,,M,0,*4E::$GLGSV,6,5,21,75,86,79,34,76,42,216,34,82,6,324,25,83,8,11,*68::$BDGSA,A,3,207,210,214,,,,,,,,,,,,,,,,,,1.239,0.722,1.006*1B",78014,2018-11-12 17:48:51:970
-3.0742,11.3772,4.2713,-1.1984,9.2331,3.0795,-2.056,1.9599,-1.1752,0.0648,0.6744,0.1026,0,-3.12,-39.94,5.63,178.07,-72.53,21.25,5,45.928,48.163666,11.557442,582.65,NaN,0,4.9,262.28,16 / 20,"$GNGSA,A,3,5,7,8,13,15,21,28,30,207,210,214,65,72,74,75,76,,,,,1.239,0.722,1.006*24::$GPGSV,6,3,21,30,69,61,38*7F::$GPGSA,A,3,5,7,8,13,15,21,28,30,,,,,,,,,,,,,1.239,0.722,1.006*0D::$BDGSV,6,6,21,205,17,125,18,207,8,39,12,210,32,51,17,214,33,155,28*5D::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.239,0.722,1.006*27::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.239,0.722,1.006*21::$GPRMC,164854.00,A,4809.8181,N,01133.4244,E,1.717,185.417,121118,,E,A*16::$GPGGA,164854.00,4809.8181,N,01133.4244,E,1,16,0.722,581.876,M,,M,0,*4E::$GLGSV,6,5,21,75,86,79,34,76,42,216,34,82,6,324,25,83,8,11,*68::$BDGSA,A,3,207,210,214,,,,,,,,,,,,,,,,,,1.239,0.722,1.006*1B",78514,2018-11-12 17:48:52:470
-1.3024,11.1761,3.0933,-0.3335,9.0465,3.7708,-0.6695,1.2957,-0.0658,0.0305,-0.4227,0.0073,0,-4.62,-39.75,4.31,166.38,-70.48,8.92,5,45.69,48.163666,11.557442,582.65,NaN,0,4.9,262.28,16 / 20,"$GNGSA,A,3,5,7,8,13,15,21,28,30,207,210,214,65,72,74,75,76,,,,,1.239,0.722,1.006*24::$GPGSV,6,3,21,30,69,61,38*7F::$GPGSA,A,3,5,7,8,13,15,21,28,30,,,,,,,,,,,,,1.239,0.722,1.006*0D::$BDGSV,6,6,21,205,17,125,18,207,8,39,12,210,32,51,17,214,33,155,28*5D::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.239,0.722,1.006*27::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.239,0.722,1.006*21::$GPRMC,164854.00,A,4809.8181,N,01133.4244,E,1.717,185.417,121118,,E,A*16::$GPGGA,164855.00,4809.8171,N,01133.4247,E,1,16,0.722,580.913,M,,M,0,*40::$GLGSV,6,5,21,75,86,79,34,76,42,216,34,82,6,324,25,83,8,11,*68::$BDGSA,A,3,207,210,214,,,,,,,,,,,,,,,,,,1.239,0.722,1.006*1B",79014,2018-11-12 17:48:52:970
-1.0439,9.3278,2.3463,-0.862,9.2899,3.0206,-0.2806,-0.0863,-0.862,0.2981,0.2443,0.0562,0,-0.25,-40.25,3.56,182.46,-70.07,10.73,5,46.046,48.163666,11.557442,582.65,NaN,0,4.9,262.28,16 / 20,"$GNGSA,A,3,5,7,8,13,15,21,28,30,207,210,214,65,72,74,75,76,,,,,1.239,0.722,1.006*24::$GPGSV,6,3,21,30,69,61,37*70::$GPGSA,A,3,5,7,8,13,15,21,28,30,,,,,,,,,,,,,1.239,0.722,1.006*0D::$BDGSV,6,6,21,205,17,125,19,207,8,39,11,210,32,51,18,214,33,155,32*5B::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.239,0.722,1.006*27::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.239,0.722,1.006*21::$GPRMC,164855.00,A,4809.8171,N,01133.4247,E,2.186,181.918,121118,,E,A*10::$GPGGA,164855.00,4809.8171,N,01133.4247,E,1,16,0.722,580.913,M,,M,0,*40::$GLGSV,6,5,21,75,86,79,35,76,42,216,34,82,6,324,21,83,8,11,*6D::$BDGSA,A,3,207,210,214,,,,,,,,,,,,,,,,,,1.239,0.722,1.006*1B",79514,2018-11-12 17:48:53:470
-1.4078,6.7325,2.1452,-0.7541,9.3124,2.98,-0.5295,-2.8067,-0.4236,-0.1173,-0.3299,0.0892,0,-3.25,-40.62,3.94,174.23,-70.8,15.68,5,47.744,48.163666,11.557442,582.65,NaN,0,4.9,262.28,16 / 20,"$GNGSA,A,3,5,7,8,13,15,21,28,30,207,210,214,65,72,74,75,76,,,,,1.239,0.722,1.006*24::$GPGSV,6,3,21,30,69,61,37*70::$GPGSA,A,3,5,7,8,13,15,21,28,30,,,,,,,,,,,,,1.239,0.722,1.006*0D::$BDGSV,6,6,21,205,17,125,19,207,8,39,11,210,32,51,18,214,33,155,32*5B::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.239,0.722,1.006*27::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.239,0.722,1.006*21::$GPRMC,164855.00,A,4809.8171,N,01133.4247,E,2.186,181.918,121118,,E,A*10::$GPGGA,164855.00,4809.8171,N,01133.4247,E,1,16,0.722,580.913,M,,M,0,*40::$GLGSV,6,5,21,75,86,79,35,76,42,216,34,82,6,324,21,83,8,11,*6D::$BDGSA,A,3,207,210,214,,,,,,,,,,,,,,,,,,1.239,0.722,1.006*1B",80015,2018-11-12 17:48:53:971
-1.0247,7.3358,3.9935,-0.4059,9.1039,3.6226,-0.154,-1.4386,0.4286,0.2957,-0.1808,-0.0538,0,-3.69,-41.5,1.56,167.49,-67.99,3.52,5,47.492,48.163666,11.557442,582.65,NaN,0,4.9,262.28,16 / 20,"$GNGSA,A,3,5,7,8,13,15,21,28,30,207,210,214,65,72,74,75,76,,,,,1.239,0.722,1.006*24::$GPGSV,6,3,21,30,69,61,38*7F::$GPGSA,A,3,5,7,8,13,15,21,28,30,,,,,,,,,,,,,1.239,0.722,1.006*0D::$BDGSV,6,6,21,205,17,125,19,207,8,39,11,210,32,51,18,214,33,155,32*5B::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.239,0.722,1.006*27::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.239,0.722,1.006*21::$GPRMC,164856.00,A,4809.8161,N,01133.4251,E,2.066,170.667,121118,,E,A*13::$GPGGA,164856.00,4809.8161,N,01133.4251,E,1,16,0.722,580.217,M,,M,0,*4A::$GLGSV,6,5,21,75,86,79,35,76,42,216,34,82,6,324,22,83,8,11,*6E::$BDGSA,A,3,207,210,214,,,,,,,,,,,,,,,,,,1.239,0.722,1.006*1B",80514,2018-11-12 17:48:54:470
-2.1261,10.477,8.3989,-1.0376,9.3713,2.6966,-0.7565,1.7016,4.7342,-0.2297,-0.1185,0.4777,0,0.88,-40.06,4.69,191.62,-73.42,26.66,5,43.963,48.163666,11.557442,582.65,NaN,0,4.9,262.28,16 / 20,"$GNGSA,A,3,5,7,8,13,15,21,28,30,207,210,214,65,72,74,75,76,,,,,1.239,0.722,1.006*24::$GPGSV,6,3,21,30,69,61,38*7F::$GPGSA,A,3,5,7,8,13,15,21,28,30,,,,,,,,,,,,,1.239,0.722,1.006*0D::$BDGSV,6,6,21,205,17,125,19,207,8,39,11,210,32,51,18,214,33,155,32*5B::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.239,0.722,1.006*27::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.239,0.722,1.006*21::$GPRMC,164856.00,A,4809.8161,N,01133.4251,E,2.066,170.667,121118,,E,A*13::$GPGGA,164856.00,4809.8161,N,01133.4251,E,1,16,0.722,580.217,M,,M,0,*4A::$GLGSV,6,5,21,75,86,79,35,76,42,216,34,82,6,324,22,83,8,11,*6E::$BDGSA,A,3,207,210,214,,,,,,,,,,,,,,,,,,1.239,0.722,1.006*1B",81014,2018-11-12 17:48:54:970
1.3503,8.7532,1.8004,-0.4163,9.1643,3.4657,1.2445,-0.4704,-0.9549,0.2358,-0.099,0.1002,0,-3.19,-41.75,2.44,170.92,-69.15,6.85,5,42.786,48.163666,11.557442,582.65,NaN,0,4.9,262.28,16 / 20,"$GNGSA,A,3,5,7,8,13,15,21,28,30,207,210,214,65,72,74,75,76,,,,,1.239,0.722,1.006*24::$GPGSV,6,3,21,30,69,61,38*7F::$GPGSA,A,3,5,7,8,13,15,21,28,30,,,,,,,,,,,,,1.239,0.722,1.006*0D::$BDGSV,6,6,21,205,17,125,17,207,8,39,12,210,32,51,23,214,33,155,32*5E::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.239,0.722,1.006*27::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.239,0.722,1.006*21::$GPRMC,164857.00,A,4809.8152,N,01133.4256,E,2.237,165.644,121118,,E,A*16::$GPGGA,164857.00,4809.8152,N,01133.4256,E,1,16,0.722,579.885,M,,M,0,*4B::$GLGSV,6,5,21,75,86,79,35,76,42,216,35,82,6,324,22,83,8,11,*6F::$BDGSA,A,3,207,210,214,,,,,,,,,,,,,,,,,,1.239,0.722,1.006*1B",81514,2018-11-12 17:48:55:470
-1.0822,12.1147,0.747,-1.164,9.3396,2.7542,0.1062,2.6648,-1.6068,0.4997,0.5388,0.2114,0,0.56,-40.75,4.5,189.85,-72.25,22.91,5,43.667,48.163666,11.557442,582.65,NaN,0,4.9,262.28,16 / 20,"$GNGSA,A,3,5,7,8,13,15,21,28,30,207,210,214,65,72,74,75,76,,,,,1.239,0.722,1.006*24::$GPGSV,6,3,21,30,69,61,39*7E::$GPGSA,A,3,5,7,8,13,15,21,28,30,,,,,,,,,,,,,1.239,0.722,1.006*0D::$BDGSV,6,6,21,205,17,125,17,207,8,39,12,210,32,51,23,214,33,155,32*5E::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.239,0.722,1.006*27::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.239,0.722,1.006*21::$GPRMC,164857.00,A,4809.8152,N,01133.4256,E,2.237,165.644,121118,,E,A*16::$GPGGA,164858.00,4809.8140,N,01133.4261,E,1,16,0.722,578.820,M,,M,0,*4D::$GLGSV,6,5,21,75,86,79,35,76,42,216,35,82,6,324,22,83,8,11,*6F::$BDGSA,A,3,207,210,214,,,,,,,,,,,,,,,,,,1.239,0.722,1.006*1B",82015,2018-11-12 17:48:55:971
0.929,11.0612,2.1165,-0.6894,9.3539,2.8631,1.3404,1.6411,-0.6171,0.0721,-0.2187,0.1148,0,-5.56,-41.25,4,164.25,-72.52,13.54,5,46.255,48.163666,11.557442,582.65,NaN,0,4.9,262.28,16 / 20,"$GNGSA,A,3,5,7,8,13,15,21,28,30,207,210,214,65,72,74,75,76,,,,,1.239,0.722,1.006*24::$GPGSV,6,3,21,30,69,61,39*7E::$GPGSA,A,3,5,7,8,13,15,21,28,30,,,,,,,,,,,,,1.239,0.722,1.006*0D::$BDGSV,6,6,21,205,17,125,,207,8,39,11,210,32,51,22,214,33,155,31*59::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.239,0.722,1.006*27::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.239,0.722,1.006*21::$GPRMC,164858.00,A,4809.8140,N,01133.4261,E,2.278,180.965,121118,,E,A*12::$GPGGA,164858.00,4809.8140,N,01133.4261,E,1,16,0.722,578.820,M,,M,0,*4D::$GLGSV,6,5,21,75,86,79,35,76,42,216,35,82,6,324,25,83,8,11,*68::$BDGSA,A,3,207,210,214,,,,,,,,,,,,,,,,,,1.239,0.722,1.006*1B",82515,2018-11-12 17:48:56:471
-1.6472,9.4044,2.5474,-0.5737,9.3784,2.808,-0.8218,0.0622,-0.36,-0.1271,-0.0855,-0.215,0,-0.25,-40.75,4.38,182.91,-73.01,11.55,5,41.24,48.163666,11.557442,582.65,NaN,0,4.9,262.28,16 / 20,"$GNGSA,A,3,5,7,8,13,15,21,28,30,207,210,214,65,72,74,75,76,,,,,1.239,0.722,1.006*24::$GPGSV,6,3,21,30,69,61,37*70::$GPGSA,A,3,5,7,8,13,15,21,28,30,,,,,,,,,,,,,1.239,0.722,1.006*0D::$BDGSV,6,6,21,205,17,125,,207,8,39,10,210,32,51,26,214,33,155,32*5F::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.239,0.722,1.006*27::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.239,0.722,1.006*21::$GPRMC,164859.00,A,4809.8131,N,01133.4264,E,1.759,180.634,121118,,E,A*1E::$GPGGA,164859.00,4809.8131,N,01133.4264,E,1,16,0.722,578.153,M,,M,0,*42::$GLGSV,6,5,21,75,86,79,34,76,42,216,35,82,6,324,21,83,8,11,*6D::$BDGSA,A,3,207,210,214,,,,,,,,,,,,,,,,,,1.239,0.722,1.006*1B",83015,2018-11-12 17:48:56:971
0.1053,6.79,1.5323,-1.0431,9.1893,3.2617,0.9787,-2.4637,-1.6059,0.4154,-0.0208,0.4691,0,-2,-41,3.75,177.87,-69.56,17.73,5,40.438,48.163666,11.557442,582.65,NaN,0,4.9,262.28,16 / 20,"$GNGSA,A,3,5,7,8,13,15,21,28,30,207,210,214,65,72,74,75,76,,,,,1.239,0.722,1.006*24::$GPGSV,6,3,21,30,69,61,37*70::$GPGSA,A,3,5,7,8,13,15,21,28,30,,,,,,,,,,,,,1.239,0.722,1.006*0D::$BDGSV,6,6,21,205,17,125,,207,8,39,10,210,32,51,26,214,33,155,32*5F::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.239,0.722,1.006*27::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.239,0.722,1.006*21::$GPRMC,164859.00,A,4809.8131,N,01133.4264,E,1.759,180.634,121118,,E,A*1E::$GPGGA,164859.00,4809.8131,N,01133.4264,E,1,16,0.722,578.153,M,,M,0,*42::$GLGSV,6,5,21,75,86,79,34,76,42,216,35,82,6,324,21,83,8,11,*6D::$BDGSA,A,3,207,210,214,,,,,,,,,,,,,,,,,,1.239,0.722,1.006*1B",83514,2018-11-12 17:48:57:470
1.5036,9.165,1.6568,-0.2404,9.2076,3.3661,1.7941,-0.183,-1.2659,0.3738,0.2761,-0.2651,0,-3.25,-41.5,4.19,171.47,-69.87,4.09,5,42.075,48.163666,11.557442,582.65,NaN,0,4.9,262.28,16 / 20,"$GNGSA,A,3,5,7,8,13,15,21,28,30,207,210,214,65,72,74,75,76,,,,,1.239,0.722,1.006*24::$GPGSV,6,3,21,30,69,61,36*71::$GPGSA,A,3,5,7,8,13,15,21,28,30,,,,,,,,,,,,,1.239,0.722,1.006*0D::$BDGSV,6,6,21,205,17,125,,207,8,39,10,210,32,51,26,214,33,155,32*5F::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.239,0.722,1.006*27::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.239,0.722,1.006*21::$GPRMC,164859.00,A,4809.8131,N,01133.4264,E,1.759,180.634,121118,,E,A*1E::$GPGGA,164900.00,4809.8124,N,01133.4268,E,1,16,0.722,577.836,M,,M,0,*42::$GLGSV,6,4,21,65,71,145,32,66,41,320,34,72,23,140,23,74,28,37,20*5C::$BDGSA,A,3,207,210,214,,,,,,,,,,,,,,,,,,1.239,0.722,1.006*1B",84016,2018-11-12 17:48:57:972
-2.6911,12.4498,5.6503,-0.8022,9.2625,3.1196,-1.4234,3.0951,2.9725,-0.182,0.3677,0.5266,0,0.44,-41.37,5.63,188.14,-73.33,23.92,5,40,48.163666,11.557442,582.65,NaN,0,4.9,262.28,16 / 20,"$GNGSA,A,3,5,7,8,13,15,21,28,30,207,210,214,65,72,74,75,76,,,,,1.239,0.722,1.006*24::$GPGSV,6,3,21,30,69,61,36*71::$GPGSA,A,3,5,7,8,13,15,21,28,30,,,,,,,,,,,,,1.239,0.722,1.006*0D::$BDGSV,6,6,21,205,17,125,,207,8,39,11,210,32,51,24,214,33,155,32*5C::$QZGSA,A,3,,,,,,,,,,,,,,,,,,,,,1.239,0.722,1.006*27::$GLGSA,A,3,65,72,74,75,76,,,,,,,,,,,,,,,,1.239,0.722,1.006*21::$GPRMC,164900.00,A,4809.8124,N,01133.4268,E,1.600,182.529,121118,,E,A*1B::$GPGGA,164900.00,4809.8124,N,01133.4268,E,1,16,0.722,577.836,M,,M,0,*42::$GLGSV,6,5,21,75,86,78,35,76,42,216,35,82,6,324,22,83,8,11,*6E::$BDGSA,A,3,207,210,214,,,,,,,,,,,,,,,,,,1.239,0.722,1.006*1B",84514,2018-11-12 17:48:58:470
